0, 36, 50, 51, 0.720000, 0.705882
1, 19, 50, 25, 0.380000, 0.760000
2, 7, 50, 7, 0.140000, 1.000000
3, 16, 50, 26, 0.320000, 0.615385
4, 18, 50, 20, 0.360000, 0.900000
5, 8, 50, 11, 0.160000, 0.727273
6, 23, 50, 28, 0.460000, 0.821429
7, 25, 50, 34, 0.500000, 0.735294
8, 14, 50, 17, 0.280000, 0.823529
9, 16, 50, 18, 0.320000, 0.888889
10, 19, 50, 30, 0.380000, 0.633333
11, 17, 50, 22, 0.340000, 0.772727
12, 15, 50, 15, 0.300000, 1.000000
13, 20, 50, 23, 0.400000, 0.869565
14, 13, 50, 23, 0.260000, 0.565217
15, 33, 50, 48, 0.660000, 0.687500
16, 33, 50, 36, 0.660000, 0.916667
17, 23, 50, 25, 0.460000, 0.920000
18, 16, 50, 17, 0.320000, 0.941176
19, 23, 50, 32, 0.460000, 0.718750
20, 1, 50, 2, 0.020000, 0.500000
21, 13, 50, 18, 0.260000, 0.722222
22, 24, 50, 44, 0.480000, 0.545455
23, 16, 50, 17, 0.320000, 0.941176
24, 29, 50, 42, 0.580000, 0.690476
25, 11, 50, 12, 0.220000, 0.916667
26, 10, 50, 15, 0.200000, 0.666667
27, 11, 50, 18, 0.220000, 0.611111
28, 14, 50, 23, 0.280000, 0.608696
29, 4, 50, 4, 0.080000, 1.000000
30, 13, 50, 15, 0.260000, 0.866667
31, 26, 50, 47, 0.520000, 0.553191
32, 6, 50, 12, 0.120000, 0.500000
33, 9, 50, 9, 0.180000, 1.000000
34, 8, 50, 13, 0.160000, 0.615385
35, 34, 50, 52, 0.680000, 0.653846
36, 4, 50, 4, 0.080000, 1.000000
37, 20, 50, 29, 0.400000, 0.689655
38, 18, 50, 25, 0.360000, 0.720000
39, 3, 50, 3, 0.060000, 1.000000
40, 7, 50, 8, 0.140000, 0.875000
41, 17, 50, 24, 0.340000, 0.708333
42, 9, 50, 15, 0.180000, 0.600000
43, 19, 50, 33, 0.380000, 0.575758
44, 34, 50, 48, 0.680000, 0.708333
45, 14, 50, 21, 0.280000, 0.666667
46, 15, 50, 15, 0.300000, 1.000000
47, 2, 50, 2, 0.040000, 1.000000
48, 20, 50, 28, 0.400000, 0.714286
49, 3, 50, 10, 0.060000, 0.300000
50, 29, 50, 52, 0.580000, 0.557692
51, 13, 50, 13, 0.260000, 1.000000
52, 10, 50, 11, 0.200000, 0.909091
53, 17, 50, 20, 0.340000, 0.850000
54, 18, 50, 18, 0.360000, 1.000000
55, 7, 50, 9, 0.140000, 0.777778
56, 4, 50, 4, 0.080000, 1.000000
57, 12, 50, 12, 0.240000, 1.000000
58, 3, 50, 4, 0.060000, 0.750000
59, 22, 50, 28, 0.440000, 0.785714
60, 9, 50, 22, 0.180000, 0.409091
61, 7, 50, 10, 0.140000, 0.700000
62, 19, 50, 26, 0.380000, 0.730769
63, 19, 50, 25, 0.380000, 0.760000
64, 8, 50, 11, 0.160000, 0.727273
65, 6, 50, 12, 0.120000, 0.500000
66, 6, 50, 6, 0.120000, 1.000000
67, 19, 50, 19, 0.380000, 1.000000
68, 29, 50, 31, 0.580000, 0.935484
69, 3, 50, 4, 0.060000, 0.750000
70, 34, 50, 52, 0.680000, 0.653846
71, 23, 50, 46, 0.460000, 0.500000
72, 23, 50, 48, 0.460000, 0.479167
73, 12, 50, 12, 0.240000, 1.000000
74, 3, 50, 4, 0.060000, 0.750000
75, 18, 50, 24, 0.360000, 0.750000
76, 10, 50, 13, 0.200000, 0.769231
77, 21, 50, 35, 0.420000, 0.600000
78, 37, 50, 52, 0.740000, 0.711538
79, 3, 50, 10, 0.060000, 0.300000
80, 21, 50, 35, 0.420000, 0.600000
81, 16, 50, 17, 0.320000, 0.941176
82, 13, 50, 20, 0.260000, 0.650000
83, 27, 50, 36, 0.540000, 0.750000
84, 2, 50, 4, 0.040000, 0.500000
85, 27, 50, 47, 0.540000, 0.574468
86, 21, 50, 25, 0.420000, 0.840000
87, 15, 50, 25, 0.300000, 0.600000
88, 10, 50, 15, 0.200000, 0.666667
89, 23, 50, 29, 0.460000, 0.793103
90, 9, 50, 9, 0.180000, 1.000000
91, 13, 50, 20, 0.260000, 0.650000
92, 20, 50, 26, 0.400000, 0.769231
93, 17, 50, 25, 0.340000, 0.680000
94, 8, 50, 13, 0.160000, 0.615385
95, 11, 50, 33, 0.220000, 0.333333
96, 5, 50, 5, 0.100000, 1.000000
97, 9, 50, 11, 0.180000, 0.818182
98, 28, 50, 43, 0.560000, 0.651163
99, 40, 50, 52, 0.800000, 0.769231
100, 7, 50, 13, 0.140000, 0.538462
101, 24, 50, 42, 0.480000, 0.571429
102, 29, 50, 43, 0.580000, 0.674419
104, 33, 50, 51, 0.660000, 0.647059
105, 11, 50, 14, 0.220000, 0.785714
106, 3, 50, 3, 0.060000, 1.000000
108, 14, 50, 19, 0.280000, 0.736842
109, 8, 50, 9, 0.160000, 0.888889
110, 12, 50, 21, 0.240000, 0.571429
111, 24, 50, 37, 0.480000, 0.648649
112, 11, 50, 11, 0.220000, 1.000000
113, 20, 50, 27, 0.400000, 0.740741
114, 8, 50, 8, 0.160000, 1.000000
115, 9, 50, 9, 0.180000, 1.000000
116, 6, 50, 15, 0.120000, 0.400000
117, 19, 50, 21, 0.380000, 0.904762
118, 20, 50, 23, 0.400000, 0.869565
119, 14, 50, 19, 0.280000, 0.736842
120, 19, 50, 23, 0.380000, 0.826087
121, 7, 50, 13, 0.140000, 0.538462
122, 15, 50, 31, 0.300000, 0.483871
123, 22, 50, 31, 0.440000, 0.709677
124, 12, 50, 16, 0.240000, 0.750000
125, 11, 50, 14, 0.220000, 0.785714
126, 2, 50, 2, 0.040000, 1.000000
127, 11, 50, 14, 0.220000, 0.785714
128, 11, 50, 14, 0.220000, 0.785714
129, 9, 50, 10, 0.180000, 0.900000
130, 12, 50, 19, 0.240000, 0.631579
131, 16, 50, 22, 0.320000, 0.727273
132, 29, 50, 35, 0.580000, 0.828571
133, 16, 50, 31, 0.320000, 0.516129
134, 10, 50, 14, 0.200000, 0.714286
135, 14, 50, 22, 0.280000, 0.636364
