2, 0, 5, 1, 0.000000, 0.000000
4, 0, 5, 9, 0.000000, 0.000000
9, 0, 5, 4, 0.000000, 0.000000
18, 0, 5, 1, 0.000000, 0.000000
19, 0, 5, 2, 0.000000, 0.000000
20, 0, 5, 10, 0.000000, 0.000000
25, 0, 5, 6, 0.000000, 0.000000
26, 0, 5, 3, 0.000000, 0.000000
28, 0, 5, 2, 0.000000, 0.000000
29, 0, 5, 2, 0.000000, 0.000000
30, 0, 5, 8, 0.000000, 0.000000
34, 0, 5, 1, 0.000000, 0.000000
41, 0, 5, 3, 0.000000, 0.000000
46, 0, 5, 1, 0.000000, 0.000000
47, 0, 5, 4, 0.000000, 0.000000
52, 0, 5, 1, 0.000000, 0.000000
53, 0, 5, 1, 0.000000, 0.000000
55, 0, 5, 10, 0.000000, 0.000000
59, 0, 5, 2, 0.000000, 0.000000
60, 0, 5, 15, 0.000000, 0.000000
61, 0, 5, 7, 0.000000, 0.000000
64, 0, 5, 2, 0.000000, 0.000000
66, 0, 5, 16, 0.000000, 0.000000
74, 0, 5, 1, 0.000000, 0.000000
75, 0, 5, 6, 0.000000, 0.000000
76, 0, 5, 4, 0.000000, 0.000000
78, 0, 5, 2, 0.000000, 0.000000
79, 0, 5, 6, 0.000000, 0.000000
80, 0, 5, 2, 0.000000, 0.000000
81, 0, 5, 3, 0.000000, 0.000000
83, 0, 5, 1, 0.000000, 0.000000
84, 0, 5, 1, 0.000000, 0.000000
86, 0, 5, 1, 0.000000, 0.000000
89, 0, 5, 2, 0.000000, 0.000000
90, 0, 5, 3, 0.000000, 0.000000
96, 0, 5, 2, 0.000000, 0.000000
107, 0, 5, 2, 0.000000, 0.000000
108, 0, 5, 1, 0.000000, 0.000000
109, 0, 5, 1, 0.000000, 0.000000
111, 0, 5, 2, 0.000000, 0.000000
113, 0, 5, 1, 0.000000, 0.000000
114, 0, 5, 3, 0.000000, 0.000000
116, 0, 5, 1, 0.000000, 0.000000
117, 0, 5, 5, 0.000000, 0.000000
118, 0, 5, 10, 0.000000, 0.000000
119, 0, 5, 2, 0.000000, 0.000000
124, 0, 5, 2, 0.000000, 0.000000
128, 0, 5, 2, 0.000000, 0.000000
130, 0, 5, 6, 0.000000, 0.000000
139, 0, 5, 1, 0.000000, 0.000000
145, 0, 5, 4, 0.000000, 0.000000
147, 0, 5, 4, 0.000000, 0.000000
149, 0, 5, 1, 0.000000, 0.000000
150, 0, 5, 1, 0.000000, 0.000000
151, 0, 5, 2, 0.000000, 0.000000
155, 0, 5, 2, 0.000000, 0.000000
156, 0, 5, 1, 0.000000, 0.000000
157, 0, 5, 13, 0.000000, 0.000000
159, 0, 5, 1, 0.000000, 0.000000
160, 0, 5, 4, 0.000000, 0.000000
162, 0, 5, 4, 0.000000, 0.000000
168, 0, 5, 5, 0.000000, 0.000000
173, 0, 5, 19, 0.000000, 0.000000
174, 0, 5, 1, 0.000000, 0.000000
175, 0, 5, 5, 0.000000, 0.000000
179, 0, 5, 7, 0.000000, 0.000000
181, 0, 5, 2, 0.000000, 0.000000
182, 0, 5, 2, 0.000000, 0.000000
187, 0, 5, 1, 0.000000, 0.000000
192, 0, 5, 1, 0.000000, 0.000000
194, 0, 5, 1, 0.000000, 0.000000
196, 0, 5, 5, 0.000000, 0.000000
197, 0, 5, 3, 0.000000, 0.000000
199, 0, 5, 4, 0.000000, 0.000000
200, 0, 5, 1, 0.000000, 0.000000
202, 0, 5, 4, 0.000000, 0.000000
207, 0, 5, 32, 0.000000, 0.000000
210, 0, 5, 2, 0.000000, 0.000000
212, 0, 5, 5, 0.000000, 0.000000
214, 0, 5, 1, 0.000000, 0.000000
218, 0, 5, 1, 0.000000, 0.000000
221, 0, 5, 1, 0.000000, 0.000000
222, 0, 5, 8, 0.000000, 0.000000
223, 0, 5, 6, 0.000000, 0.000000
228, 0, 5, 3, 0.000000, 0.000000
229, 0, 5, 2, 0.000000, 0.000000
230, 0, 5, 5, 0.000000, 0.000000
233, 0, 5, 4, 0.000000, 0.000000
234, 0, 5, 4, 0.000000, 0.000000
239, 0, 5, 2, 0.000000, 0.000000
241, 0, 5, 1, 0.000000, 0.000000
244, 0, 5, 2, 0.000000, 0.000000
245, 0, 5, 3, 0.000000, 0.000000
247, 0, 5, 2, 0.000000, 0.000000
255, 0, 5, 1, 0.000000, 0.000000
257, 0, 5, 1, 0.000000, 0.000000
263, 1, 5, 5, 0.200000, 0.200000
266, 0, 5, 1, 0.000000, 0.000000
267, 0, 5, 5, 0.000000, 0.000000
272, 0, 5, 6, 0.000000, 0.000000
280, 0, 5, 3, 0.000000, 0.000000
283, 0, 5, 12, 0.000000, 0.000000
284, 0, 5, 2, 0.000000, 0.000000
289, 0, 5, 1, 0.000000, 0.000000
291, 0, 5, 1, 0.000000, 0.000000
292, 0, 5, 2, 0.000000, 0.000000
297, 0, 5, 10, 0.000000, 0.000000
299, 0, 5, 3, 0.000000, 0.000000
305, 0, 5, 1, 0.000000, 0.000000
309, 0, 5, 2, 0.000000, 0.000000
310, 0, 5, 1, 0.000000, 0.000000
314, 0, 5, 1, 0.000000, 0.000000
315, 0, 5, 1, 0.000000, 0.000000
320, 0, 5, 3, 0.000000, 0.000000
325, 0, 5, 11, 0.000000, 0.000000
327, 0, 5, 2, 0.000000, 0.000000
328, 0, 5, 14, 0.000000, 0.000000
329, 0, 5, 1, 0.000000, 0.000000
331, 0, 5, 1, 0.000000, 0.000000
333, 0, 5, 2, 0.000000, 0.000000
334, 0, 5, 1, 0.000000, 0.000000
339, 0, 5, 1, 0.000000, 0.000000
340, 0, 5, 3, 0.000000, 0.000000
341, 0, 5, 1, 0.000000, 0.000000
342, 0, 5, 2, 0.000000, 0.000000
343, 0, 5, 7, 0.000000, 0.000000
344, 0, 5, 1, 0.000000, 0.000000
346, 0, 5, 9, 0.000000, 0.000000
347, 0, 5, 1, 0.000000, 0.000000
348, 0, 5, 2, 0.000000, 0.000000
350, 0, 5, 8, 0.000000, 0.000000
352, 0, 5, 4, 0.000000, 0.000000
357, 0, 5, 1, 0.000000, 0.000000
360, 0, 5, 3, 0.000000, 0.000000
361, 0, 5, 5, 0.000000, 0.000000
365, 0, 5, 2, 0.000000, 0.000000
369, 0, 5, 4, 0.000000, 0.000000
372, 0, 5, 1, 0.000000, 0.000000
382, 0, 5, 3, 0.000000, 0.000000
384, 0, 5, 4, 0.000000, 0.000000
390, 0, 5, 1, 0.000000, 0.000000
393, 0, 5, 1, 0.000000, 0.000000
395, 0, 5, 3, 0.000000, 0.000000
396, 0, 5, 1, 0.000000, 0.000000
398, 0, 5, 1, 0.000000, 0.000000
407, 1, 5, 8, 0.200000, 0.125000
409, 0, 5, 3, 0.000000, 0.000000
410, 0, 5, 5, 0.000000, 0.000000
411, 0, 5, 1, 0.000000, 0.000000
412, 0, 5, 1, 0.000000, 0.000000
414, 0, 5, 14, 0.000000, 0.000000
417, 0, 5, 1, 0.000000, 0.000000
418, 0, 5, 1, 0.000000, 0.000000
419, 0, 5, 5, 0.000000, 0.000000
422, 0, 5, 1, 0.000000, 0.000000
423, 0, 5, 3, 0.000000, 0.000000
424, 1, 5, 27, 0.200000, 0.037037
425, 0, 5, 1, 0.000000, 0.000000
428, 0, 5, 1, 0.000000, 0.000000
437, 0, 5, 2, 0.000000, 0.000000
438, 0, 5, 3, 0.000000, 0.000000
441, 0, 5, 8, 0.000000, 0.000000
442, 0, 5, 13, 0.000000, 0.000000
445, 0, 5, 6, 0.000000, 0.000000
447, 0, 5, 1, 0.000000, 0.000000
450, 0, 5, 1, 0.000000, 0.000000
451, 0, 5, 7, 0.000000, 0.000000
454, 0, 5, 30, 0.000000, 0.000000
455, 0, 5, 1, 0.000000, 0.000000
456, 0, 5, 3, 0.000000, 0.000000
458, 0, 5, 18, 0.000000, 0.000000
462, 0, 5, 1, 0.000000, 0.000000
465, 0, 5, 2, 0.000000, 0.000000
470, 0, 5, 1, 0.000000, 0.000000
471, 0, 5, 4, 0.000000, 0.000000
472, 0, 5, 2, 0.000000, 0.000000
479, 0, 5, 1, 0.000000, 0.000000
481, 0, 5, 4, 0.000000, 0.000000
482, 0, 5, 3, 0.000000, 0.000000
486, 0, 5, 5, 0.000000, 0.000000
492, 0, 5, 3, 0.000000, 0.000000
502, 0, 5, 2, 0.000000, 0.000000
504, 0, 5, 8, 0.000000, 0.000000
505, 0, 5, 2, 0.000000, 0.000000
506, 0, 5, 6, 0.000000, 0.000000
507, 0, 5, 5, 0.000000, 0.000000
508, 0, 5, 11, 0.000000, 0.000000
509, 0, 5, 3, 0.000000, 0.000000
510, 0, 5, 4, 0.000000, 0.000000
512, 0, 5, 7, 0.000000, 0.000000
516, 0, 5, 7, 0.000000, 0.000000
517, 0, 5, 3, 0.000000, 0.000000
522, 0, 5, 1, 0.000000, 0.000000
523, 0, 5, 1, 0.000000, 0.000000
526, 0, 5, 1, 0.000000, 0.000000
527, 0, 5, 8, 0.000000, 0.000000
528, 0, 5, 4, 0.000000, 0.000000
530, 1, 5, 4, 0.200000, 0.250000
533, 0, 5, 2, 0.000000, 0.000000
534, 0, 5, 1, 0.000000, 0.000000
535, 1, 5, 22, 0.200000, 0.045455
537, 0, 5, 2, 0.000000, 0.000000
540, 0, 5, 3, 0.000000, 0.000000
541, 0, 5, 11, 0.000000, 0.000000
547, 0, 5, 5, 0.000000, 0.000000
548, 0, 5, 1, 0.000000, 0.000000
550, 0, 5, 3, 0.000000, 0.000000
552, 0, 5, 2, 0.000000, 0.000000
553, 0, 5, 1, 0.000000, 0.000000
558, 0, 5, 1, 0.000000, 0.000000
559, 1, 5, 26, 0.200000, 0.038462
560, 0, 5, 7, 0.000000, 0.000000
566, 0, 5, 2, 0.000000, 0.000000
567, 0, 5, 6, 0.000000, 0.000000
570, 0, 5, 11, 0.000000, 0.000000
572, 0, 5, 3, 0.000000, 0.000000
573, 0, 5, 7, 0.000000, 0.000000
576, 0, 5, 2, 0.000000, 0.000000
580, 0, 5, 1, 0.000000, 0.000000
581, 0, 5, 2, 0.000000, 0.000000
582, 0, 5, 18, 0.000000, 0.000000
583, 0, 5, 2, 0.000000, 0.000000
584, 0, 5, 1, 0.000000, 0.000000
585, 0, 5, 2, 0.000000, 0.000000
588, 0, 5, 5, 0.000000, 0.000000
589, 0, 5, 3, 0.000000, 0.000000
590, 0, 5, 17, 0.000000, 0.000000
591, 1, 5, 8, 0.200000, 0.125000
592, 0, 5, 14, 0.000000, 0.000000
593, 0, 5, 6, 0.000000, 0.000000
594, 0, 5, 9, 0.000000, 0.000000
599, 0, 5, 1, 0.000000, 0.000000
600, 0, 5, 1, 0.000000, 0.000000
604, 0, 5, 7, 0.000000, 0.000000
607, 0, 5, 1, 0.000000, 0.000000
609, 0, 5, 1, 0.000000, 0.000000
610, 1, 5, 53, 0.200000, 0.018868
611, 0, 5, 1, 0.000000, 0.000000
613, 0, 5, 1, 0.000000, 0.000000
615, 0, 5, 5, 0.000000, 0.000000
616, 0, 5, 1, 0.000000, 0.000000
618, 0, 5, 10, 0.000000, 0.000000
619, 0, 5, 1, 0.000000, 0.000000
621, 0, 5, 2, 0.000000, 0.000000
622, 0, 5, 1, 0.000000, 0.000000
623, 0, 5, 23, 0.000000, 0.000000
624, 0, 5, 5, 0.000000, 0.000000
625, 0, 5, 4, 0.000000, 0.000000
627, 0, 5, 3, 0.000000, 0.000000
628, 0, 5, 3, 0.000000, 0.000000
629, 0, 5, 1, 0.000000, 0.000000
630, 0, 5, 1, 0.000000, 0.000000
631, 0, 5, 14, 0.000000, 0.000000
632, 0, 5, 1, 0.000000, 0.000000
633, 0, 5, 1, 0.000000, 0.000000
634, 0, 5, 1, 0.000000, 0.000000
635, 0, 5, 8, 0.000000, 0.000000
637, 0, 5, 7, 0.000000, 0.000000
638, 0, 5, 14, 0.000000, 0.000000
639, 0, 5, 11, 0.000000, 0.000000
640, 0, 5, 1, 0.000000, 0.000000
643, 0, 5, 5, 0.000000, 0.000000
646, 0, 5, 12, 0.000000, 0.000000
647, 0, 5, 4, 0.000000, 0.000000
650, 0, 5, 6, 0.000000, 0.000000
651, 0, 5, 4, 0.000000, 0.000000
653, 0, 5, 3, 0.000000, 0.000000
654, 0, 5, 14, 0.000000, 0.000000
655, 0, 5, 8, 0.000000, 0.000000
659, 0, 5, 6, 0.000000, 0.000000
660, 1, 5, 8, 0.200000, 0.125000
661, 0, 5, 6, 0.000000, 0.000000
662, 0, 5, 3, 0.000000, 0.000000
665, 0, 5, 3, 0.000000, 0.000000
667, 0, 5, 6, 0.000000, 0.000000
669, 1, 5, 28, 0.200000, 0.035714
672, 0, 5, 7, 0.000000, 0.000000
675, 0, 5, 9, 0.000000, 0.000000
676, 0, 5, 1, 0.000000, 0.000000
678, 0, 5, 4, 0.000000, 0.000000
679, 0, 5, 4, 0.000000, 0.000000
680, 0, 5, 15, 0.000000, 0.000000
683, 0, 5, 12, 0.000000, 0.000000
